"building_sets_onscreen_name_att_building_set_agriculture"	"Αγροτικών"	"True"
"building_sets_onscreen_name_att_building_set_city"	"Οικισμού"	"True"
"building_sets_onscreen_name_att_building_set_civic"	"Αστικής"	"True"
"building_sets_onscreen_name_att_building_set_hospital"	"Νοσοκομείο"	"True"
"building_sets_onscreen_name_att_building_set_industry"	"Βιομηχανίας"	"True"
"building_sets_onscreen_name_att_building_set_legendary"	"Μυθικών"	"True"
"building_sets_onscreen_name_att_building_set_military"	"Στρατιωτικών"	"True"
"building_sets_onscreen_name_att_building_set_newhorde_barbarian"	"No Display"	"True"
"building_sets_onscreen_name_att_building_set_newhorde_hunnic"	"No Display"	"True"
"building_sets_onscreen_name_att_building_set_port"	"Λιμένων"	"True"
"building_sets_onscreen_name_att_building_set_religion"	"Θρησκευτικών"	"True"
"building_sets_onscreen_name_att_building_set_resource"	"Εκμετάλλευσης Πόρων"	"True"
"building_sets_onscreen_name_att_building_set_water"	"Υγιεινομικών"	"True"
"building_sets_onscreen_name_rom_building_set_agriculture"	"Αγροτικών"	"True"
"building_sets_onscreen_name_rom_building_set_capital"	"Επαρχιακής Πρωτεύουσας"	"True"
"building_sets_onscreen_name_rom_building_set_city_centre"	"Πόλεως Υπάρχει\?"	"True"
"building_sets_onscreen_name_rom_building_set_city_major"	"Πόλεως Υπάρχει\?"	"True"
"building_sets_onscreen_name_rom_building_set_city_minor"	"Πόλεως Υπάρχει\?"	"True"
"building_sets_onscreen_name_rom_building_set_gold"	"Εκμετάλλευσης Χρυσού"	"True"
"building_sets_onscreen_name_rom_building_set_industry"	"Βιομηχανίας"	"True"
"building_sets_onscreen_name_rom_building_set_military"	"Στρατιωτικών"	"True"
"building_sets_onscreen_name_rom_building_set_port"	"Λιμένων"	"True"
"building_sets_onscreen_name_rom_building_set_religion"	"θρησκευτικών"	"True"
"building_sets_onscreen_name_rom_building_set_sanitation"	"Υγιεινομικών"	"True"



"building_sets_onscreen_name_rom_building_set_zadruga"	"Zadruga"	"True"
