"campaign_ground_types_onscreen_name_mountain"	"Βουνά"	"True"
"campaign_ground_types_onscreen_name_sea_coast"	"Ρηχά Ύδατα"	"True"
"campaign_ground_types_onscreen_name_tundra"	"Τούνδρα"	"True"
"campaign_ground_types_onscreen_name_jungle"	"Ζούγκλα"	"True"
"campaign_ground_types_onscreen_name_sea_lake"	"Λίμνη"	"True"
"campaign_ground_types_onscreen_name_plains"	"Πεδιάδες"	"True"
"campaign_ground_types_onscreen_name_sea_ocean"	"Βαθιά Ύδατα"	"True"
"campaign_ground_types_onscreen_name_desert"	"Έρημος"	"True"
"campaign_ground_types_onscreen_name_grassland"	"Λιβάδι"	"True"
"campaign_ground_types_onscreen_name_river"	"Ποταμός"	"True"
"campaign_ground_types_onscreen_name_hills"	"Λόφοι"	"True"
"campaign_ground_types_onscreen_name_swamp"	"Βάλτος"	"True"
"campaign_ground_types_onscreen_name_marsh"	"Έλος"	"True"
"campaign_ground_types_onscreen_name_dense_forest"	"Πυκνό Δάσος"	"True"
"campaign_ground_types_onscreen_name_light_forest"	"Δάσος"	"True"
"campaign_ground_types_onscreen_name_hilly_light_forest"	"Λοφώδες Δάσος"	"True"
