"aide_de_camp_speeches_text_adc_allied_general_killed"	"Ο στρατηγός των συμμάχων μας σκοτώθηκε!"	"True"
"aide_de_camp_speeches_text_adc_enemy_fort_about_to_be_captured"	"Το εχθρικό οχυρό θα είναι σύντομα δικό μας!"	"True"
"aide_de_camp_speeches_text_adc_enemy_gate_captured"	"Καταλάβαμε τις πύλες!"	"True"
"aide_de_camp_speeches_text_adc_enemy_gate_destroyed"	"Οι πύλες του εχθρού έχουν καταστραφεί!"	"True"
"aide_de_camp_speeches_text_adc_enemy_general_killed"	"Ο στρατηγός του εχθρού είναι νεκρός!"	"True"
"aide_de_camp_speeches_text_adc_enemy_hidden_unit_spotted"	"Ανακαλύψαμε τις κρυμμένες μονάδες του εχθρού!"	"True"
"aide_de_camp_speeches_text_adc_enemy_point_captured"	"Ο εχθρός μας έχασε ένα σημείο νίκης!"	"True"
"aide_de_camp_speeches_text_adc_enemy_reinforcements"	"Πλησιάζουν εχθρικές ενισχύσεις!"	"True"
"aide_de_camp_speeches_text_adc_enemy_tower_captured"	"Καταλάβαμε έναν πύργο!"	"True"
"aide_de_camp_speeches_text_adc_enemy_tower_destroyed"	"Ο εχθρικός πύργος καταστράφηκε!"	"True"
"aide_de_camp_speeches_text_adc_losing"	"Χάνουμε έδαφος!"	"True"
"aide_de_camp_speeches_text_adc_own_ally_attacked"	"Ο εχθρός επιτίθεται στο συμμαχό μας!"	"True"
"aide_de_camp_speeches_text_adc_own_ally_destroyed"	"Ο σύμμαχος μας καταστράφηκε!"	"True"
"aide_de_camp_speeches_text_adc_own_fort_about_to_be_captured"	"Ο εχθρός κοντεύει να καταλάβει το οχυρό!"	"True"
"aide_de_camp_speeches_text_adc_own_gate_captured"	"Ο εχθρός κατέλαβε τις πύλες!"	"True"
"aide_de_camp_speeches_text_adc_own_gate_destroyed"	"Οι πύλες μας καταστράφηκαν ολοσχερώς!"	"True"
"aide_de_camp_speeches_text_adc_own_general_attacked"	"Ο στρατηγός μας δέχεται επίθεση!"	"True"
"aide_de_camp_speeches_text_adc_own_general_injured"	"Ο στρατηγός μας υπέστει φοβερό τραυματισμό, αλλά θα ζήσει!"	"True"
"aide_de_camp_speeches_text_adc_own_general_killed"	"Ο στρατηγός μας σκοτώθηκε!"	"True"
"aide_de_camp_speeches_text_adc_own_hidden_unit_spotted"	"Οι κρυμμένες μονάδες μας ανακαλύφθηκαν!"	"True"
"aide_de_camp_speeches_text_adc_own_point_captured"	"Χάσαμε ένα σημείο νίκης!"	"True"
"aide_de_camp_speeches_text_adc_own_reinforcements"	"Οι ενισχύσεις μας κατέφθασαν!"	"True"
"aide_de_camp_speeches_text_adc_own_ship_being_boarded"	"Οι εχθροί επιβιβάζονται σε ένα από τα πλοία μας!"	"True"
"aide_de_camp_speeches_text_adc_own_ship_on_fire"	"Ένα από τα πλοία μας φλέγεται!"	"True"
"aide_de_camp_speeches_text_adc_own_siege_equipment_destroyed"	"Ο πολιορκητικός εξοπλισμός μας έχει καταστραφεί!"	"True"
"aide_de_camp_speeches_text_adc_own_tower_captured"	"Ο εχθρός κατέλαβε έναν πύργο!"	"True"
"aide_de_camp_speeches_text_adc_own_tower_destroyed"	"Ένας πύργος καταστράφηκε!"	"True"
"aide_de_camp_speeches_text_adc_own_unit_berserk"	"Μία από τις μονάδες μας είναι εκτός ελέγχου!"	"True"
"aide_de_camp_speeches_text_adc_own_unit_lost"	"Χάθηκε μία ολόκληρη μονάδα!"	"True"
"aide_de_camp_speeches_text_adc_own_unit_out_of_ammo"	"Μία από τις μονάδες μας χρησιμοποίησε όλα τα πολεμοφόδια της!"	"True"
"aide_de_camp_speeches_text_adc_own_unit_routed"	"Οι άνδρες μας εγκαταλείπουν τη μάχη! Τι ντροπιαστικό θέαμα!"	"True"
"aide_de_camp_speeches_text_adc_own_unit_routed_female"	"Μία μονάδα εγκαταλείπει το πεδίο της μάχης!"	"True"
"aide_de_camp_speeches_text_adc_own_unit_wavering"	"Οι άνδρες διστάζουν!"	"True"
"aide_de_camp_speeches_text_adc_own_unit_wavering_female"	"Χάνουμε το πλεονέκτημα μας!"	"True"
"aide_de_camp_speeches_text_adc_walls_breached"	"Τα τείχη έχουν παραβιαστεί!"	"True"
"aide_de_camp_speeches_text_adc_winning"	"Η μάχη εξελίσσεται υπέρ μας!"	"True"
