"political_actions_onscreen_name_party_provoke"	"Πρόκληση"	"True"
"political_actions_onscreen_name_provoke"	"Πρόκληση"	"True"
"political_actions_onscreen_name_send_off_for_tutoring"	"Εκπαίδευη"	"True"
"political_actions_onscreen_name_party_purge"	"Εξολόθρευση"	"True"
"political_actions_onscreen_name_bribe"	"Δωροδοκία"	"True"
"political_actions_onscreen_name_usurp_legacy"	"Σφετέριση Κληρονομιάς"	"True"
"political_actions_onscreen_name_send_emissary"	"Στείλτε τον Απεσταλμένο"	"True"
"political_actions_onscreen_name_send_gift"	"Αποστολή Δώρου"	"True"
"political_actions_onscreen_name_leisure_time"	"Ελεύθερος Χρόνος"	"True"
"political_actions_onscreen_name_send_diplomat"	"Στείλτε τον Διπλομάτη"	"True"
"political_actions_onscreen_name_flirt"	"Φλερτάρετε"	"True"
"political_actions_onscreen_name_adopt"	"Υιοθέτηση"	"True"
"political_actions_onscreen_name_party_secure_loyalty"	"Εξασφάλιση Αφοσίωσης"	"True"
"political_actions_onscreen_name_do_a_favour"	"Κάντε χάρη"	"True"
"political_actions_onscreen_name_assassinate"	"Δολοφονία"	"True"
"political_actions_onscreen_name_diplomatic_marriage"	"Διπλωματικός Γάμος"	"True"
"political_actions_onscreen_name_assassinate_husband"	"Δολοφονία του Συζύγου"	"True"
"political_actions_onscreen_name_political_marriage"	"Πολιτικός Γάμος"	"True"
"political_actions_onscreen_name_seek_spouse"	"Αναζήτηση Συζύγου"	"True"
"political_actions_onscreen_name_get_into_position"	"Εξασφάλιση Προαγωγής"	"True"
"political_actions_onscreen_name_praise"	"Δοξάστε"	"True"
"political_actions_onscreen_name_gather_support"	"Συγκέντρωση Υποστήριξης"	"True"
"political_actions_onscreen_name_insult"	"Προσβάλετε"	"True"
"political_actions_onscreen_name_entice"	"Δελεάστε"	"True"
"political_actions_onscreen_name_suicide"	"Αυτοκτονία"	"True"
"political_actions_onscreen_name_secure_loyalty"	"Βελτίωση Σχέσεων"	"True"
"political_actions_onscreen_name_divorce"	"Διαζύγιο"	"True"
"political_actions_onscreen_name_spread_rumours"	"Διάδοση Φημών"	"True"
"political_actions_onscreen_name_make_heir"	"Δηλώστε Κληρονόμο"	"True"
"political_actions_onscreen_name_marriage"	"Γάμος"	"True"
"political_actions_onscreen_name_embezzle_funds"	"Κερδίστε Κεφάλαια"	"True"
"political_actions_onscreen_name_assassinate_wife"	"Δολοφονία της Συζύγου"	"True"
"political_actions_onscreen_name_organize_games"	"Οργάνωση Παιχνιδιών"	"True"
"political_actions_onscreen_name_dynastic_marriage"	"Δυναστικός Γάμος"	"True"
