"battlefield_buildings_names_local_effects_description_arrow_tower"	"Βάλει βέλη σε κοντινούς εχθρούς"	"True"
"battlefield_buildings_names_local_effects_description_barricade"	"Εμποδίζει τις μονάδες να περάσουν από μέσα μέχρι να καταστραφεί."	"True"
"battlefield_buildings_names_local_effects_description_fort_tower"	"Βάλει σε κοντινούς εχθρούς"	"True"
"battlefield_buildings_names_local_effects_description_gate"	"Επιτρέπει την διάβαση από και προς τον οικισμό"	"True"
"battlefield_buildings_names_local_effects_description_gate_oil"	"Ρίχνει καυτό λάδι σε κοντινούς εχθρούς"	"True"
"battlefield_buildings_names_local_effects_description_scorpio_tower"	"Βάλει ενάντια σε κοντινούς εχθρούς"	"True"
"battlefield_buildings_names_local_effects_description_watchtower"	"Βάλει ενάντια σε κοντινούς εχθρούς"	"True"
"battlefield_buildings_names_onscreen_name_arrow_tower"	"Πύργος με Βέλη"	"True"
"battlefield_buildings_names_onscreen_name_barricade"	"Οδόφραγμα"	"True"
"battlefield_buildings_names_onscreen_name_bridge"	"Γέφυρα"	"True"
"battlefield_buildings_names_onscreen_name_building"	"Κτήριο"	"True"
"battlefield_buildings_names_onscreen_name_fort_tower"	"Πύργος Φρουρίου"	"True"
"battlefield_buildings_names_onscreen_name_fort_wall"	"Τοίχος Φρουρίου"	"True"
"battlefield_buildings_names_onscreen_name_gate"	"Πύλη"	"True"
"battlefield_buildings_names_onscreen_name_gate_oil"	"Πύλη με καυτό λάδι"	"True"
"battlefield_buildings_names_onscreen_name_house"	"Σπίτι"	"True"
"battlefield_buildings_names_onscreen_name_ruin"	"Χαλάσματα"	"True"
"battlefield_buildings_names_onscreen_name_scorpio_tower"	"Σκορπιός σε Πύργο"	"True"
"battlefield_buildings_names_onscreen_name_watchtower"	"Παρατηρητήριο"	"True"
