"campaign_politics_strings_string_adopt_desc"	"Υιοθέτησε αυτό τον χαρακτήρα στην πολιτική σου παράταξη."	"True"
"campaign_politics_strings_string_adopt_fail_party_leader"	"Η κεφαλή της πολιτικής παράταξης δεν μπορεί να υιοθετηθεί."	"True"
"campaign_politics_strings_string_adoption_accepted_desc"	"Ο Χαρακτήρας υιοθετήθηκε."	"True"
"campaign_politics_strings_string_assassinate_desc"	"Προσπάθησε να δολοφονήσεις αυτόν τον χαρακτήρα."	"True"
"campaign_politics_strings_string_assassinate_fail_faction_leader"	"Δεν μπορείς να δολοφονήσεις τον ηγέτη της φατρίας σου."	"True"
"campaign_politics_strings_string_assassinate_result_target_killed"	"Ο Στοχευμένος χαρακτήρας σκοτώθηκε."	"True"
"campaign_politics_strings_string_assassinate_result_target_wounded"	"Ο Στοχευμένος χαρακτήρας πληγώθηκε."	"True"
"campaign_politics_strings_string_assassinate_wife_desc"	"Απόπειρα δολοφονίας της σύζυγου αυτού του χαρακτήρα."	"True"
"campaign_politics_strings_string_blackmail_gravitas_loss"	"%n κύρος"	"True"
"campaign_politics_strings_string_bribe_desc"	"Δωροδοκήστε αυτόν τον  χαρακτήρα για να έρθει στην πολιτική σας παράταξη.Ο χαρακτήρα στόχος θα χάσει κύρος αν δεχτεί."	"True"
"campaign_politics_strings_string_bribe_fail_party_leader"	"Οι κεφαλές των πολιτικών παρατάξεων δεν γίνεται να δωροδοκηθούν."	"True"
"campaign_politics_strings_string_divorce_desc"	"Εξανάγκασε αυτόν τον χαρακτήρα να χωρίσει την σύζυγο του."	"True"
"campaign_politics_strings_string_fail_money"	"Δεν έχεις αρκετά χρήματα."	"True"
"campaign_politics_strings_string_fail_power"	"Δεν έχεις αρκετή επιρροή."	"True"
"campaign_politics_strings_string_get_into_position_age_and_rank_requirement"	"Ο χαρακτήρας πρέπει να φτάσει στην ηλικία των %n και βαθμό rank %n ή παραπάνω."	"True"
"campaign_politics_strings_string_get_into_position_age_requirement"	"Αυτός ο χαρακτήρας πρέπει να είναι τουλάχιστον %n ετών"	"True"
"campaign_politics_strings_string_get_into_position_desc"	"Χρησιμοποίησε την πολιτική επηρροή σου για να προάγεις αυτόν τον χαρακτήρα σε υψηλότερο αξίωμα(γραφείο)."	"True"
"campaign_politics_strings_string_get_into_position_rank_requirement"	"Ο Βαθμός του χαρακτήρα πρέπει να είναι %n ή παραπάνω."	"True"
"campaign_politics_strings_string_marry_desc"	"Κανόνισε ένα γάμο ανάμεσα σε αυτόν τον άνδρα και έναν από τους μακρινούς συγγενείς σου. Αυτό το γεγονός θα προσδώσει επιρροή στην πιο αδύναμη παράταξη"	"True"
"campaign_politics_strings_string_money_cost"	"Κόστος: %d"	"True"
"campaign_politics_strings_string_power_cost"	"Επιρροή: %d"	"True"
"campaign_politics_strings_string_spread_rumours_desc"	"Διαδώστε κακές φήμες σχετικά με αυτόν τον χαρακτήρα για να μειώσετε τα gravitas του."	"True"
