"campaign_map_attritions_campaign_map_tooltip_att_att_desertion"	"placeholder"	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_disease"	"placeholder"	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_regionless"	"placeholder"	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_sabotage"	"placeholder"	"True"
"campaign_map_attritions_unit_immunity_text_att_att_besieged"	"placeholder"	"True"
"campaign_map_attritions_unit_immunity_text_att_att_besieging"	"placeholder"	"True"
"campaign_map_attritions_unit_immunity_text_att_att_blockaded"	"placeholder"	"True"
"campaign_map_attritions_unit_immunity_text_att_att_blockading"	"placeholder"	"True"
"campaign_map_attritions_unit_immunity_text_att_att_desertion"	"placeholder"	"True"
"campaign_map_attritions_unit_immunity_text_att_att_disease"	"placeholder"	"True"
"campaign_map_attritions_unit_immunity_text_att_att_regionless"	"placeholder"	"True"
"campaign_map_attritions_unit_immunity_text_att_att_sabotage"	"placeholder"	"True"
"campaign_map_attritions_unit_card_tooltip_att_att_sabotage"	"Αρκετοί άντρες έχασαν την ζωής του από την επιτυχή δολιοφθορά εχθρικού κατασκόπου. Βρες τον υπέυθυνο και σκότωσε τον."	"True"
"campaign_map_attritions_unit_card_tooltip_att_att_disease"	"Ασθένειες φέρνουν θάνατο και δεινά στα στρατεύματά μας. Πρέπει να κατευνάσουμε τους Θεούς με θυσία για την προσβολή που προκαλέσαμε, μετά να περιμένουμε για να περάσει η ασθένεια"	"True"
"campaign_map_attritions_unit_immunity_text_att_att_snow_1"	"Αυτή η μονάδα έχει ανοσία από τις κακουχίες από το δριμύ ψύχος."	"True"
"campaign_map_attritions_unit_immunity_text_att_att_snow_2"	"Αυτή η μονάδα έχει ανοσία από τις κακουχίες από το δριμύ ψύχος."	"True"
"campaign_map_attritions_unit_immunity_text_att_att_snow_3"	"Αυτή η μονάδα έχει ανοσία από τις κακουχίες από το δριμύ ψύχος."	"True"
"campaign_map_attritions_unit_immunity_text_att_att_snow_4"	"Αυτή η μονάδα έχει ανοσία από τις κακουχίες από το δριμύ ψύχος."	"True"
"campaign_map_attritions_unit_immunity_text_att_att_snow_5"	"Αυτή η μονάδα έχει ανοσία από τις κακουχίες από το δριμύ ψύχος."	"True"
"campaign_map_attritions_unit_immunity_text_att_att_swamp"	"Αυτη η μονάδα έχει ανοσία στις κακουχίες βαλτώδων περιχών."	"True"
"campaign_map_attritions_unit_immunity_text_att_att_high_sea"	"Αυτή η μονάδα έχει ανοσία στις κακουχίες στα βαθιά νερά."	"True"
"campaign_map_attritions_unit_immunity_text_att_att_desert"	"Αυτή η μονάδα έχει ανοσία στις κακουχίες της ερήμου."	"True"
"campaign_map_attritions_unit_immunity_text_att_att_mountain"	"Αυτή η μονάδα έχει ανοσία στις κακουχίες των ορεινών περιοχών,"	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_blockaded"	"Αυτό το λιμάνι υφίσταται περαιτέρω κακουχίες διότι πολιορκείται."	"True"
"campaign_map_attritions_unit_card_tooltip_att_att_swamp"	"Αυτός ο βάλτος διεκδικεί τους απρόσεκτους. Ένας σοφός στρατηγός θα έβρισκε ένα δρόμο ή θα έφευγε από αυτό το μέρος"	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_besieged"	"Αυτός ο οικισμός υφίσταται από περαιτέρω κακουχίες και έχει απώλειες από τις φθορές που προκύπτουν διότι είναι υπό πολιορκία."	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_blockading"	"Αυτός ο στόλος υφίσταται περαιτέρω κακουχίες διότι κάνει αποκλεισμό."	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_besieging"	"Αυτός ο στρατός υφίσταται περαιτέρω απώλειες λόγω φθορών ενώ πολιορκεί."	"True"
"campaign_map_attritions_unit_card_tooltip_att_att_besieging"	"Η πολιορκία ενός οικισμού έχει συνέπειες και στους πολιορκητές καθώς ασθένειες και αψιμαχίες διεκδικούν τους αδύναμους. Τερμάτισε αυτήν την πολιορκία σύντομα για να σταματήσουν οι φθορές"	"True"
"campaign_map_attritions_unit_card_tooltip_att_att_besieged"	"Ο πληθυσμός αυτού του υπό πολιορκία οικισμού πεθαίνει από υποσιτισμό. Άρε την πολιορκία με κάθε δυνατό τρόπο, είτε με τα λόγια είτε με το ξίφος!"	"True"
"campaign_map_attritions_unit_card_tooltip_att_att_desertion"	"Οι πολεμιστές σου αποστατούν διότι δεν μπορείς να τους συντηρήσεις. Αντιμετώπισε την κρίση πριν μείνεις παραλύσουν οι δυνάμεις σου."	"True"
"campaign_map_attritions_unit_card_tooltip_att_att_regionless"	"Οι πολεμιστές σου αποστατούν διότι δεν μπορείς να τους συντηρήσεις. Αντιμετώπισε την κρίση πριν μείνεις παραλύσουν οι δυνάμεις σου."	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_high_sea"	"Οι στόλοι υφίστανται περαιτέρω απώλειες όταν βρίσκονται σε βαθιά νερά"	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_swamp"	"Οι στρατοί θα υποστούν απώλειες λόγω φθορώ όταν βρίσκονται σε βαλτώδεις περιοχές."	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_snow_1"	"Οι στρατοί θα υποστούν απώλειες λόγω φθορώ όταν βρίσκονται σε περιοχές με δριμύ ψύχος."	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_snow_2"	"Οι στρατοί θα υποστούν απώλειες λόγω φθορώ όταν βρίσκονται σε περιοχές με δριμύ ψύχος."	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_snow_3"	"Οι στρατοί θα υποστούν απώλειες λόγω φθορώ όταν βρίσκονται σε περιοχές με δριμύ ψύχος."	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_snow_4"	"Οι στρατοί θα υποστούν απώλειες λόγω φθορώ όταν βρίσκονται σε περιοχές με δριμύ ψύχος."	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_snow_5"	"Οι στρατοί θα υποστούν απώλειες λόγω φθορώ όταν βρίσκονται σε περιοχές με δριμύ ψύχος."	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_mountain"	"Οι στρατοί θα υποστούν απώλειες λόγω φθορών ενώ διασχίζουν ορεινά περάσματα"	"True"
"campaign_map_attritions_unit_card_tooltip_att_att_desert"	"Όλοι θα χαθούν στην έρημο! Στρατοπέδευσε, βρες έναν οικισμό ή φύγε από αυτό το άγονο μέρος για να αποτρέψεις να συμβούν φθορές"	"True"
"campaign_map_attritions_unit_card_tooltip_att_att_high_sea"	"Τα στοιχεία της φύσης δείχνουν την πραγματική τους δύναμη στα βαθιά νερά στροβιλίζοντας ατελείωτα τον στόλο και φέρνοντας τον θάνατο στους ναυτικούς μας. Παρέμεινε στην ακτογραμμή για να εξασφαλίσεις την ασφάλειά τους"	"True"
"campaign_map_attritions_campaign_map_tooltip_att_att_desert"	"Τα στρατεύματα υφίστανται περαιτέρω απώλειες από τις κακουχίες της ερήμου."	"True"
